"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","matricula"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","512"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","603"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","81"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GENERAL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Jardín de infantes ","50"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GENERAL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","214"
"540053100","1810","B.O.P. Nº 29","MONTECARLO","CARAGUATAY","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","105"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","158"
"540053500","1431","ESC. ADULTOS Nº 31","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","267"
"540053500","1431","ESC. ADULTOS Nº 31","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","24"
"540053600","1595","B.O.P. Nº 08:  ""TRINCHERAS DE SAN JOSÉ""","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","17"
"540053600","1595","B.O.P. Nº 08:  ""TRINCHERAS DE SAN JOSÉ""","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","286"
"540053600","1595","B.O.P. Nº 08:  ""TRINCHERAS DE SAN JOSÉ""","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","516"
"540053700","0042","ESC. Nº 42: ""REPUBLICA DEL PARAGUAY""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","435"
"540053800","0721","ESC. Nº 721: ""JUAN M. IRRAZABAL""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","316"
"540053900","0298","ESC. Nº 298: ""SALVADOR SIMSOLO""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","144"
"540054000","0424","INST. SUP. ""VERBO DIVINO""","CAPITAL","POSADAS","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","27"
"540054000","0424","INST. SUP. ""VERBO DIVINO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","506"
"540054000","0424","INST. SUP. ""VERBO DIVINO""","CAPITAL","POSADAS","Privado","Urbano","Común - SNU ","21"
"540054100","0422","INST. PARA JÓVENES Y ADULTOS: ""PADRE JUAN MARKIEVICZ""","CAPITAL","POSADAS","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","229"
"540054300","0416","INST. ""SAN MIGUEL""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","162"
"540054300","0416","INST. ""SAN MIGUEL""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","616"
"540054300","0416","INST. ""SAN MIGUEL""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","396"
"540054400","0266","ESC. Nº 266: ""EL LAUREL""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","280"
"540054500","0730","ESC. Nº 730: ""TAMBOR DE TACUARI""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","354"
"540054600","0420","INST. ""SANTA MARÍA DE LAS MISIONES""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","129"
"540054600","0420","INST. ""SANTA MARÍA DE LAS MISIONES""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","459"
"540054700","0431","INST. ""INMACULADO CORAZON DE MARIA""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","81"
"540054700","0431","INST. ""INMACULADO CORAZON DE MARIA""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín maternal ","21"
"540054700","0431","INST. ""INMACULADO CORAZON DE MARIA""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","284"
"540054800","0168","ESC. Nº 168: ""2 DE ABRIL""","MONTECARLO","CARAGUATAY","Estatal","Rural Disperso","Común - Primaria de 7 años ","113"
"540054900","1601","ESC. NORMAL SUP. Nº 01: ""DOMINGO F.SARMIENTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Jardín de infantes ","38"
"540054900","1601","ESC. NORMAL SUP. Nº 01: ""DOMINGO F.SARMIENTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Primaria de 7 años ","239"
"540054900","1601","ESC. NORMAL SUP. Nº 01: ""DOMINGO F.SARMIENTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","445"
"540054900","1601","ESC. NORMAL SUP. Nº 01: ""DOMINGO F.SARMIENTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - SNU ","297"
"540055000","1003","INST. ""SANTIAGO CANCLINI""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Jardín de infantes ","122"
"540055000","1003","INST. ""SANTIAGO CANCLINI""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Primaria de 7 años ","283"
"540055000","1003","INST. ""SANTIAGO CANCLINI""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Secundaria Completa req. 7 años ","106"
"540055100","1004","E.F.A. ""SANTA TERESITA""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Rural Aglomerado","Adultos-Formación Profesional/Capacitación Laboral","109"
"540055100","1004","E.F.A. ""SANTA TERESITA""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","182"
"540055100","1004","E.F.A. ""SANTA TERESITA""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Rural Aglomerado","Común - SNU ","29"
"540055200","4003","E.P.E.T. Nº 09","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","288"
"540055300","0428","ESC. Nº 428: ""PROV. DE STA. FE""","IGUAZU","PUERTO ESPERANZA","Estatal","Urbano","Común - Primaria de 7 años ","289"
"540055700","0611","ESC. Nº 611 (F.J.C.)","IGUAZU","PUERTO ESPERANZA","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","262"
"540055800","1582","B.O.P. Nº 22: ""Andrés Guacurarí""","IGUAZU","PUERTO LIBERTAD","Estatal","Urbano","Adultos - Secundaria Completa","124"
"540055800","1582","B.O.P. Nº 22: ""Andrés Guacurarí""","IGUAZU","PUERTO LIBERTAD","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","411"
"540055900","0682","ESC. Nº 682 ""TUPICUÁ""","IGUAZU","COLONIA WANDA","Estatal","Urbano","Común - Primaria de 7 años ","92"
"540056000","0470","ESC. Nº 470: ""CARLOS BOSSETTI""","IGUAZU","PUERTO LIBERTAD","Estatal","Urbano","Común - Primaria de 7 años ","210"
"540056001","0470","Aula Sat. Nº 01: ""ESC. Nº 470""","IGUAZU","PUERTO LIBERTAD","Estatal","Urbano","Común - Primaria de 7 años ","54"
"540056100","0416","ESC. Nº 416: ""DR. MOISES SANTIAGO BERTONI""","IGUAZU","COLONIA WANDA","Estatal","Urbano","Común - Primaria de 7 años ","322"
"540056200","1437","ESC. ADULTOS Nº 35","MONTECARLO","CARAGUATAY","Estatal","Rural","Adultos-Formación Profesional/Capacitación Laboral","100"
"540056200","1437","ESC. ADULTOS Nº 35","MONTECARLO","CARAGUATAY","Estatal","Rural","Adultos - Primaria ","39"
"540056300","1553","ESC. DE COMERCIO Nº 03: ""J.J.LANUSSE""","APOSTOLES","APOSTOLES","Estatal","Urbano","Adultos - Secundaria Completa","115"
"540056300","1553","ESC. DE COMERCIO Nº 03: ""J.J.LANUSSE""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","561"
"540056300","1553","ESC. DE COMERCIO Nº 03: ""J.J.LANUSSE""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - SNU ","130"
"540056500","1432","ESC. ADULTOS Nº 32","IGUAZU","COLONIA WANDA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","83"
"540056500","1432","ESC. ADULTOS Nº 32","IGUAZU","COLONIA WANDA","Estatal","Urbano","Adultos - Primaria ","11"
"540056501","1432","Aula Sat. Nº 01: ""ESC. ADULTOS Nº 32""","IGUAZU","COLONIA WANDA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","14"
"540056502","1432","Aula Sat. Nº 02: ""ESC. ADULTOS Nº 32""","IGUAZU","COLONIA WANDA","Estatal","Rural","Adultos - Primaria ","20"
"540056503","1432","Aula Sat. Nº 03: ""ESC. ADULTOS Nº 32""","IGUAZU","COLONIA WANDA","Estatal","Rural Aglomerado","Adultos - Primaria ","21"
"540056504","1432","Aula Sat. Nº 04: ""ESC. ADULTOS Nº 32""","IGUAZU","COLONIA WANDA","Estatal","Rural Aglomerado","Adultos - Primaria ","21"
"540056600","0658","ESC. Nº 658","IGUAZU","COLONIA WANDA","Estatal","Urbano","Común - Primaria de 7 años ","299"
"540056700","0103","INST. ""LA INMACULADA""","APOSTOLES","APOSTOLES","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","29"
"540056700","0103","INST. ""LA INMACULADA""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Jardín de infantes ","121"
"540056700","0103","INST. ""LA INMACULADA""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Primaria de 7 años ","411"
"540056700","0103","INST. ""LA INMACULADA""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Secundaria Completa req. 7 años ","171"
"540056700","0103","INST. ""LA INMACULADA""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - SNU ","98"
"540056800","0102","INST. SUP. ""CRISTO REY""","APOSTOLES","APOSTOLES","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","38"
"540056800","0102","INST. SUP. ""CRISTO REY""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Jardín de infantes ","225"
"540056800","0102","INST. SUP. ""CRISTO REY""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Primaria de 7 años ","562"
"540056800","0102","INST. SUP. ""CRISTO REY""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Secundaria Completa req. 7 años ","366"
"540056800","0102","INST. SUP. ""CRISTO REY""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - SNU ","109"
"540056900","0021","ESC. Nº 21: ""ANDRESITO""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Primaria de 7 años ","298"
"540057000","4013","E.P.E.T. Nº 05: ""FRAY LUIS BELTRAN""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","421"
"540057000","4013","E.P.E.T. Nº 05: ""FRAY LUIS BELTRAN""","APOSTOLES","APOSTOLES","Estatal","Urbano","Común - SNU ","66"
"540057200","0105","INST. ""SANTA BARBARA""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Jardín de infantes ","54"
"540057200","0105","INST. ""SANTA BARBARA""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Primaria de 7 años ","320"
"540057200","0105","INST. ""SANTA BARBARA""","APOSTOLES","APOSTOLES","Privado","Urbano","Común - Secundaria Completa req. 7 años ","178"
"540057300","1405","ESC. ADULTOS Nº 05: ""Primeros Colonos""","APOSTOLES","APOSTOLES","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","187"
"540057300","1405","ESC. ADULTOS Nº 05: ""Primeros Colonos""","APOSTOLES","APOSTOLES","Estatal","Urbano","Adultos - Primaria ","84"
"540057302","1405","Aula Sat. Nº 02: ""ESC. ADULTOS Nº 05""","APOSTOLES","APOSTOLES","Estatal","Urbano","Adultos - Primaria ","26"
"540057303","1405","Aula Sat. Nº 03: ""ESC. ADULTOS Nº 05""","APOSTOLES","APOSTOLES","Estatal","Urbano","Adultos - Primaria ","16"
"540057304","1405","Aula Sat. Nº 04: ""ESC. ADULTOS Nº 05"" (Ex ESC. ADULTOS: ""Víctor Navajas Centeno"" (Anexo FF.AA.))","APOSTOLES","APOSTOLES","Estatal","Urbano","Adultos - Primaria ","11"
"540057400","0561","ESC. Nº 561: ""GABRIELA MISTRAL""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","49"
"540057500","0170","ESC. Nº 170: ""JULIO CESAR SANCHEZ RATTI""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","80"
"540057501","0170","Aula Sat. Nº 01: ""ESC. Nº 170""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","16"
"540057600","0740","ESC. Nº 740","GUARANI","EL SOBERBIO","Estatal","Urbano","Común - Primaria de 7 años ","430"
"540057700","0564","ESC. Nº 564: ""CANAL DE BEAGLE""","GUARANI","EL SOBERBIO","Estatal","Rural Disperso","Común - Primaria de 7 años ","124"
"540057800","0804","E.F.A. ""ESPIRITU SANTO""","GUARANI","EL SOBERBIO","Privado","Rural Disperso","Adultos-Formación Profesional/Capacitación Laboral","73"
"540057800","0804","E.F.A. ""ESPIRITU SANTO""","GUARANI","EL SOBERBIO","Privado","Rural Disperso","Común - Secundaria Completa req. 7 años ","193"
"540057900","0379","ESC. Nº 379: ""FACUNDO QUIROGA""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","106"
"540057901","0379","Aula Sat. Nº 01: ""ESC. Nº 379""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","10"
"540058000","0411","ESC. Nº 411: ""PROV. DE CORDOBA""","GUARANI","SAN VICENTE","Estatal","Rural","Común - Primaria de 7 años ","178"
"540058100","0556","ESC. Nº 556: ""LEOPOLDO LUGONES""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","296"
"540058200","0352","ESC. Nº 352: ""DON CEFERINO""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Jardín de infantes ","17"
"540058200","0352","ESC. Nº 352: ""DON CEFERINO""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","46"
"540058300","0009","ESC. Nº 09: ""HUMBERTO T. PEREZ""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","18"
"540058400","0706","ESC. Nº 706: ""SOL DE RIO VICTORIA""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Jardín de infantes ","13"
"540058400","0706","ESC. Nº 706: ""SOL DE RIO VICTORIA""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","46"
"540058500","0056","ESC. Nº 56: ""PUERTO ARGENTINO""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","62"
"540058501","0056","Aula Sat. Nº 01: ""ESC. Nº 56""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","15"
"540058600","0535","ESC. Nº 535","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","102"
"540058700","1813","B.O.P. Nº 32","APOSTOLES","AZARA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","240"
"540058800","0346","ESC. Nº 346: ""SAN ISIDRO LABRADOR""","CAPITAL","POSADAS","Estatal","Rural Disperso","Común - Primaria de 7 años ","219"
"540058900","0122","ESC. Nº 122: ""COMB. DE SAN LORENZO""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","400"
"540059000","0627","ESC. Nº 627 ""JUAN GALO LAVALLE""","CAPITAL","GARUPA","Estatal","Rural","Común - Primaria de 7 años ","270"
"540059001","0627","Aula Sat. Nº 01: ""ESC. Nº 627"" (Ex Esc. Nº 631)","CAPITAL","GARUPA","Estatal","Rural Disperso","Común - Jardín de infantes ","2"
"540059001","0627","Aula Sat. Nº 01: ""ESC. Nº 627"" (Ex Esc. Nº 631)","CAPITAL","GARUPA","Estatal","Rural Disperso","Común - Primaria de 7 años ","3"
"540059100","1581","B.O.P. Nº 21","CAPITAL","GARUPA","Estatal","Urbano","Adultos - Secundaria Completa","206"
"540059100","1581","B.O.P. Nº 21","CAPITAL","GARUPA","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","893"
"540059200","0057","ESC. Nº 57: ""CMTE. ANDRESITO GUACURARI""","CAPITAL","GARUPA","Estatal","Urbano","Común - Primaria de 7 años ","915"
"540059300","0428","INST. ""DON BOSCO""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","64"
"540059300","0428","INST. ""DON BOSCO""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","254"
"540059300","0428","INST. ""DON BOSCO""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","70"
"540059400","0665","ESC. Nº 665: ""BATALLA DE TUCUMAN""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","558"
"540059500","1821","B.O.P. Nº 17","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Secundaria Completa","93"
"540059500","1821","B.O.P. Nº 17","CAPITAL","POSADAS","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","313"
"540059600","1701","E.F.A. ""SANTA RITA""","25 DE MAYO","ALBA POSSE","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","14"
"540059600","1701","E.F.A. ""SANTA RITA""","25 DE MAYO","ALBA POSSE","Privado","Urbano","Común - Secundaria Completa req. 7 años ","128"
"540059700","1561","ESC. DE COMERCIO Nº 11","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","346"
"540059800","0616","ESC. Nº 616: ""ARMADA NACIONAL""","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Común - Primaria de 7 años ","404"
"540059900","1589","B.O.P. Nº 40","25 DE MAYO","ALBA POSSE","Estatal","Rural","Común - Secundaria Completa req. 7 años ","206"
"540059901","1589","Aula Sat. Nº 01: ""B.O.P. Nº 40""","25 DE MAYO","ALBA POSSE","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","84"
"540059902","1589","Aula Sat. Nº 02: ""B.O.P. Nº 40""","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","38"
"540060200","0398","ESC. Nº 398: ""VIRGEN DE LA CANDELARIA""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Jardín de infantes ","11"
"540060200","0398","ESC. Nº 398: ""VIRGEN DE LA CANDELARIA""","GUARANI","SAN VICENTE","Estatal","Rural Disperso","Común - Primaria de 7 años ","46"
"540060300","0654","ESC. Nº 654: ""CAJA NAC. DE AHORRO Y SEGUROS""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Primaria de 7 años ","504"
"540060400","0380","ESC. Nº 380: ""JUAN B.AZOPARDO""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Primaria de 7 años ","325"
"540060500","0386","ESC. Nº 386: ""DR. CESAR N. AYRAULT""","25 DE MAYO","25 DE MAYO","Estatal","Rural","Común - Primaria de 7 años ","32"
"540060501","0386","Aula Sat. Nº 01: ""ESC. Nº 386""","25 DE MAYO","25 DE MAYO","Estatal","Rural Disperso","Común - Primaria de 7 años ","22"
"540060502","0386","Aula Sat. Nº 02: ""ESC. Nº 386""(Ex Esc. Nº 921)","25 DE MAYO","25 DE MAYO","Estatal","Urbano","Común - Primaria de 7 años ","11"
"540060600","0514","ESC. Nº 514: ""PROV. DE SAN LUIS""","25 DE MAYO","25 DE MAYO","Estatal","Rural","Común - Primaria de 7 años ","155"
"540060800","0453","ESC. Nº 453: ""SIERRA GRANDE""","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Primaria de 7 años ","563"
"540060900","1831","BACH. PEDAG. Nº 03","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Aglomerado","Común - Secundaria Completa req. 7 años ","234"
"540061000","1002","INST. SUP. ""ESPÍRITU SANTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Jardín de infantes ","100"
"540061000","1002","INST. SUP. ""ESPÍRITU SANTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Primaria de 7 años ","332"
"540061000","1002","INST. SUP. ""ESPÍRITU SANTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - Secundaria Completa req. 7 años ","325"
"540061000","1002","INST. SUP. ""ESPÍRITU SANTO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Privado","Urbano","Común - SNU ","29"
"540061200","0281","ESC. Nº 281: ""EJERCITO ARGENTINO""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Urbano","Común - Primaria de 7 años ","339"
"540061300","0226","ESC. Nº 226","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Primaria de 7 años ","65"
"540061400","0206","ESC. Nº 206","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Disperso","Común - Primaria de 7 años ","19"
"540061500","0083","ESC. Nº 83 ""JOSÉ SARTORI""","LEANDRO N. ALEM","LEANDRO N. ALEM","Estatal","Rural Aglomerado","Común - Primaria de 7 años ","329"
"540061600","1517","ESC. NORMAL SUP. Nº 13","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Jardín de infantes ","59"
"540061600","1517","ESC. NORMAL SUP. Nº 13","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Primaria de 7 años ","285"
"540061600","1517","ESC. NORMAL SUP. Nº 13","GUARANI","SAN VICENTE","Estatal","Urbano","Común - Secundaria Completa req. 7 años ","479"
"540061600","1517","ESC. NORMAL SUP. Nº 13","GUARANI","SAN VICENTE","Estatal","Urbano","Común - SNU ","285"
