cueanexo,nombre,oferta,año,matricula
540082301,"Aula Sat. Nº 01: ""ESC. Nº 100""",Común - Jardín de infantes ,2023,1
540082301,"Aula Sat. Nº 01: ""ESC. Nº 100""",Común - Primaria de 7 años ,2023,8
540082400,ESC. Nº 98,Común - Primaria de 7 años ,2023,351
540082500,"ESC. Nº 313: ""JUSTINO SOLARI""",Común - Jardín de infantes ,2023,10
540082500,"ESC. Nº 313: ""JUSTINO SOLARI""",Común - Primaria de 7 años ,2023,30
540082600,"ESC. Nº 503: ""PEDRO MEDRANO""",Común - Jardín de infantes ,2023,18
540082600,"ESC. Nº 503: ""PEDRO MEDRANO""",Común - Primaria de 7 años ,2023,85
540082700,"ESC. Nº 719: ""ANGELA JOOSTENS DE MARTIN""",Común - Primaria de 7 años ,2023,311
540082800,B.A.P.A.Y.C.,Adultos - Secundaria Completa,2023,372
540082800,B.A.P.A.Y.C.,Común - Secundaria Completa req. 7 años ,2023,125
540082900,"ESC. Nº 689: ""P. ROBERTO LOWE""",Común - Primaria de 7 años ,2023,292
540083000,"ESC. Nº 54: ""JUAN B. ALBERDI""",Común - Primaria de 7 años ,2023,70
540083001,"Aula Sat. Nº 01: ""ESC. Nº 54"" (Ex Esc. Nº 10)",Común - Primaria de 7 años ,2023,11
540083002,"Aula Sat. Nº 02: ""ESC. Nº 54""",Común - Primaria de 7 años ,2023,21
540083100,ESC. ADULTOS Nº 28,Adultos-Formación Profesional/Capacitación Laboral,2023,177
540083100,ESC. ADULTOS Nº 28,Adultos - Primaria ,2023,52
540083101,"Aula Sat. Nº 01: ""ESC. ADULTOS Nº 28""",Adultos-Formación Profesional/Capacitación Laboral,2023,21
540083101,"Aula Sat. Nº 01: ""ESC. ADULTOS Nº 28""",Adultos - Primaria ,2023,26
540083200,"ESC. ESPECIAL Nº 04: ""CELIA A. DE MARTIN""",Especial - Jardín maternal ,2023,27
540083200,"ESC. ESPECIAL Nº 04: ""CELIA A. DE MARTIN""",Especial - Primaria de 7 años ,2023,103
540083300,"ESC. Nº 464: ""ALMIRANTE GUILLERMO BROWN""",Común - Primaria de 7 años ,2023,105
540083400,"ESC. ADULTOS Nº 02: ""GERMAN DRAS""",Adultos-Formación Profesional/Capacitación Laboral,2023,228
540083400,"ESC. ADULTOS Nº 02: ""GERMAN DRAS""",Adultos - Primaria ,2023,120
540083401,"Aula Sat. Nº 01: ""ESC. ADULTOS Nº 02""",Adultos - Primaria ,2023,31
540083403,"Aula Sat. Nº 03: ""ESC. ADULTOS Nº 02""",Adultos - Primaria ,2023,7
540083500,E.P.E.T. Nº 12,Adultos - Secundaria Completa,2023,121
540083500,E.P.E.T. Nº 12,Común - Secundaria Completa req. 7 años ,2023,207
540083600,"ESC. NORMAL SUP. Nº 05: ""FRAY MAMERTO ESQUIU""",Común - Secundaria Completa req. 7 años ,2023,450
540083600,"ESC. NORMAL SUP. Nº 05: ""FRAY MAMERTO ESQUIU""",Común - SNU ,2023,161
540083601,"Aula Sat. Nº 01: ""ESC. NORMAL SUP. Nº 05"" (Ex Aula Sat. Nº 02: ""ESC. NORMAL SUP. Nº 11"")",Común - SNU ,2023,98
540083800,ESC. ESPECIAL Nº 09,Especial - Jardín maternal ,2023,8
540083800,ESC. ESPECIAL Nº 09,Especial - Primaria de 7 años ,2023,47
540084000,"ESC. Nº 96 ""FRANCISCO RAMON RODRIGUEZ""",Común - Jardín de infantes ,2023,17
540084000,"ESC. Nº 96 ""FRANCISCO RAMON RODRIGUEZ""",Común - Primaria de 7 años ,2023,51
540084100,ESC. Nº 15,Común - Primaria de 7 años ,2023,404
540084200,"ESC. Nº 74: ""GENDARMERIA NACIONAL""",Común - Primaria de 7 años ,2023,602
540084201,"Aula Sat. Nº 01: ""ESC. Nº 74""",Común - Jardín de infantes ,2023,7
540084201,"Aula Sat. Nº 01: ""ESC. Nº 74""",Común - Primaria de 7 años ,2023,31
540084300,"ESC. Nº 603: ""ONESIMO LEGUIZAMON"" (F.J.C)",Común - Primaria de 7 años ,2023,342
540084400,"ESC. Nº 38: ""NIÑAS DE AYOHUMA""",Común - Primaria de 7 años ,2023,323
540084401,"Aula Sat. Nº 01: ""ESC. Nº 38"" (Ex ESC. Nº 32: ""GRAL.JOSE MARIA PAZ"")",Común - Primaria de 7 años ,2023,17
540084402,"Aula Sat. Nº 02: ""Esc. Nº 38"" (Ex ESC. Nº 865 (Ex Aula Sat. ""ESC. Nº 38""))",Común - Primaria de 7 años ,2023,1
540084500,"ESC. Nº 681: ""LAS MALVINAS""",Común - Jardín de infantes ,2023,4
540084500,"ESC. Nº 681: ""LAS MALVINAS""",Común - Primaria de 7 años ,2023,15
540084600,"ESC. Nº 431: ""GRANADERO MIGUEL CHEPOYA""",Común - Primaria de 7 años ,2023,24
540084601,"Aula Sat. Nº 01: ""ESC. Nº 431"" (Ex Aula Sat. ""ESC. Nº 32"")",Común - Primaria de 7 años ,2023,21
540084800,"ESC. ADULTOS Nº 25: ""CARLOS OSVALDO CASTRO""",Adultos-Formación Profesional/Capacitación Laboral,2023,119
540084800,"ESC. ADULTOS Nº 25: ""CARLOS OSVALDO CASTRO""",Adultos - Primaria ,2023,28
540084802,"Aula Sat. Nº 02: ""ESC. ADULTOS Nº 25""",Adultos-Formación Profesional/Capacitación Laboral,2023,20
540084802,"Aula Sat. Nº 02: ""ESC. ADULTOS Nº 25""",Adultos - Primaria ,2023,11
540084803,"Aula Sat. Nº 03: ""ESC. ADULTOS Nº 25""",Adultos-Formación Profesional/Capacitación Laboral,2023,32
540084804,"Aula Sat. Nº 04: ""ESC. ADULTOS Nº 25""",Adultos-Formación Profesional/Capacitación Laboral,2023,33
540084900,"ESC. Nº 106: ""JOHN F. KENNEDY""",Común - Primaria de 7 años ,2023,285
540085000,"ESC. Nº 132: ""SAN IGNACIO MINI""",Común - Primaria de 7 años ,2023,95
540085100,B.O.P. Nº 44,Adultos - Secundaria Completa,2023,40
540085100,B.O.P. Nº 44,Común - Secundaria Completa req. 7 años ,2023,150
540085200,ESC. Nº 763,Común - Primaria de 7 años ,2023,834
540085300,"ESC. Nº 366: ""ENRIQUE GONZALEZ VILLAMEA""",Común - Primaria de 7 años ,2023,205
540085301,"Aula Sat. Nº 01: ""ESC. Nº 366""",Común - Jardín de infantes ,2023,14
540085301,"Aula Sat. Nº 01: ""ESC. Nº 366""",Común - Primaria de 7 años ,2023,63
540085500,"ESC. Nº 135: ""SANTO DE LA ESPADA""",Común - Primaria de 7 años ,2023,71
540085600,"ESC. Nº 301: ""PUERTO ARGENTINO""",Común - Primaria de 7 años ,2023,523
540085700,ESC. Nº 129,Común - Primaria de 7 años ,2023,271
540085800,"ESC. Nº 413: ""HIPOLITO VIEYTES""",Común - Primaria de 7 años ,2023,357
540085900,ESC. ESPECIAL Nº 06,Especial - Educacion integral para adolescentes y jovenes,2023,27
540085900,ESC. ESPECIAL Nº 06,Especial - Jardín de infantes ,2023,4
540085900,ESC. ESPECIAL Nº 06,Especial - Primaria de 7 años ,2023,80
540085902,"Aula Sat. Nº 02: ""ESC. ESPECIAL Nº 06""",Común-Servicios Alternativos/Complementarios,2023,128
540085902,"Aula Sat. Nº 02: ""ESC. ESPECIAL Nº 06""",Especial - Jardín maternal ,2023,35
540086000,ESC. ESPECIAL CARCELARIA Nº 23 (UP3),Adultos - Alfabetización ,2023,23
540086000,ESC. ESPECIAL CARCELARIA Nº 23 (UP3),Adultos - Primaria ,2023,123
540086100,"ESC. Nº 635: ""ESTEBAN ROULET""",Común - Primaria de 7 años ,2023,214
540086200,"ESC. Nº 452: ""ANTARTIDA ARGENTINA""",Común - Primaria de 7 años ,2023,184
540086300,B.A.P.A. Nº 1702,Adultos - Secundaria Completa,2023,136
540086400,"ESC. Nº 676: ""MARIA ISABEL ROJAS""",Común - Primaria de 7 años ,2023,361
540086500,"ESC. Nº 03: ""DOMINGO FAUSTINO SARMIENTO""",Común - Primaria de 7 años ,2023,684
540086600,"ESC. ESPECIAL Nº 10 ""SORDOS E HIPOACUSICOS""",Especial - Primaria de 7 años ,2023,51
540086700,"ESC. Nº 53: ""BARTOLOME MITRE""",Común - Primaria de 7 años ,2023,521
540086800,"ESC. NORMAL SUP. ""MARIANO MORENO""",Común - Jardín de infantes ,2023,145
540086800,"ESC. NORMAL SUP. ""MARIANO MORENO""",Común - Primaria de 7 años ,2023,599
540086800,"ESC. NORMAL SUP. ""MARIANO MORENO""",Común - Secundaria Completa req. 7 años ,2023,320
540086800,"ESC. NORMAL SUP. ""MARIANO MORENO""",Común - SNU ,2023,202
540086900,ESC. DE COMERCIO Nº 05,Adultos - Secundaria Completa,2023,107
540086900,ESC. DE COMERCIO Nº 05,Común - Secundaria Completa req. 7 años ,2023,713
540086900,ESC. DE COMERCIO Nº 05,Común - SNU ,2023,102
540087000,"ESC. Nº 701: ""AMANDA JOSEFA TORRES""",Común - Primaria de 7 años ,2023,349
540087100,"ESC. Nº 109: ""JUAN TIRONI""",Común - Primaria de 7 años ,2023,164
540087200,"ESC. Nº 308: ""MARIANO MORENO""",Común - Jardín de infantes ,2023,11
540087200,"ESC. Nº 308: ""MARIANO MORENO""",Común - Primaria de 7 años ,2023,38
540087300,ESC. Nº 68,Común - Jardín de infantes ,2023,40
540087300,ESC. Nº 68,Común - Primaria de 7 años ,2023,164
540087301,"Aula Sat. Nº 01: ""ESC. Nº 68""",Común - Jardín de infantes ,2023,4
540087301,"Aula Sat. Nº 01: ""ESC. Nº 68""",Común - Primaria de 7 años ,2023,12
540087400,"ESC. Nº 55: ""PREF. NAV. ARGENTINA""",Común - Jardín de infantes ,2023,19
540087400,"ESC. Nº 55: ""PREF. NAV. ARGENTINA""",Común - Primaria de 7 años ,2023,65
540087500,BACH. COMUN Nº 08,Común - Secundaria Completa req. 7 años ,2023,103
540087600,"ESC. Nº 593: ""CAP. GRAL. CACIQUE IGNACIO ABIARÚ""",Común - Jardín de infantes ,2023,7
540087600,"ESC. Nº 593: ""CAP. GRAL. CACIQUE IGNACIO ABIARÚ""",Común - Primaria de 7 años ,2023,29
540087700,"ESC. Nº 544: ""MANUEL ALVEZ""",Común - Primaria de 7 años ,2023,30
540088000,"B.O.P. Nº 19: ""GRAL.MANUEL DE ROSAS""",Común - Secundaria Completa req. 7 años ,2023,179
540088100,ESC. Nº 714,Común - Primaria de 7 años ,2023,389
540088200,"INST. ""NTRA. SRA. DE LOS MILAGROS""",Común - Jardín de infantes ,2023,69
540088200,"INST. ""NTRA. SRA. DE LOS MILAGROS""",Común - Primaria de 7 años ,2023,412
540088200,"INST. ""NTRA. SRA. DE LOS MILAGROS""",Común - Secundaria Completa req. 7 años ,2023,208
540088400,"E.P.E.T. Nº 15: ""CELULOSA ARGENTINA""",Común - Secundaria Completa req. 7 años ,2023,371
540088500,"INST. SUP. ""DE INFORMATICA""",Común - SNU ,2023,62
540088600,"INST. ADVENTISTA ""OBERÁ""",Común - Jardín de infantes ,2023,29
540088600,"INST. ADVENTISTA ""OBERÁ""",Común - Primaria de 7 años ,2023,137
540088700,"ESC. Nº 305: ""FRAGATA HERCULES""",Común - Primaria de 7 años ,2023,522
540088800,ESC. Nº 336,Común - Primaria de 7 años ,2023,11
540088900,"ESC. Nº 19: ""TORIBIA ESC. BAR""",Común - Primaria de 7 años ,2023,65
540089000,ESC. Nº 175,Común - Primaria de 7 años ,2023,26
540089100,"ESC. Nº 245: ""ELENA MIRANDA DE MORGENSTERN""",Común - Primaria de 7 años ,2023,112
540089200,B.O.P. Nº 25,Común - Secundaria Completa req. 7 años ,2023,133
540089300,ESC. SUP. DE MÚSICA,Común - Ciclos de Enseñanza Artística,2023,40
540089300,ESC. SUP. DE MÚSICA,Común - SNU ,2023,240
540089400,ESC. Nº 567,Común - Jardín de infantes ,2023,8
540089400,ESC. Nº 567,Común - Primaria de 7 años ,2023,27
540089401,"Aula Sat. Nº 01: ""ESC. Nº 567""",Común - Primaria de 7 años ,2023,116
540089500,"INST. ADVENTISTA ""EL SOBERBIO""",Común - Jardín de infantes ,2023,14
540089500,"INST. ADVENTISTA ""EL SOBERBIO""",Común - Primaria de 7 años ,2023,81
540089600,ESC. Nº 224,Común - Jardín de infantes ,2023,27
540089600,ESC. Nº 224,Común - Primaria de 7 años ,2023,131
540089601,"Aula Sat. Nº 01: ""ESC. Nº 224""",Común - Primaria de 7 años ,2023,52
540089700,"ESC. Nº 476: ""RAUL B. DIAZ""",Común - Jardín de infantes ,2023,6
540089700,"ESC. Nº 476: ""RAUL B. DIAZ""",Común - Primaria de 7 años ,2023,38
540089800,ESC. Nº 705,Común - Jardín de infantes ,2023,7
540089800,ESC. Nº 705,Común - Primaria de 7 años ,2023,46
540089900,"ESC. Nº 390: ""ANGEL VICENTE PEÑALOZA""",Común - Jardín de infantes ,2023,17
540089900,"ESC. Nº 390: ""ANGEL VICENTE PEÑALOZA""",Común - Primaria de 7 años ,2023,110
540090000,ESC. Nº 350,Común - Jardín de infantes ,2023,17
540090000,ESC. Nº 350,Común - Primaria de 7 años ,2023,116
540090002,"Aula Sat. Nº 02: ""ESC. Nº 350""(Ex ESC. Nº 18)",Común - Primaria de 7 años ,2023,36
540090100,"ESC. Nº 207: ""PROF. JUAN CARLOS PIREZ""",Común - Primaria de 7 años ,2023,448
540090200,ESC. Nº 594,Común - Jardín de infantes ,2023,17
540090200,ESC. Nº 594,Común - Primaria de 7 años ,2023,82
540090300,"ESC. Nº 93: ""MEDARDO ALSINA""",Común - Primaria de 7 años ,2023,159
540090400,"ESC. Nº 648: ""PAPEL MISIONERO""",Común - Primaria de 7 años ,2023,127
540090401,"Aula Sat. Nº 01: ""ESC. Nº 648"" (Ex ""ESC. Nº 117"")",Común - Jardín de infantes ,2023,1
540090401,"Aula Sat. Nº 01: ""ESC. Nº 648"" (Ex ""ESC. Nº 117"")",Común - Primaria de 7 años ,2023,7
540090500,"INST. ""NTRA. SRA. DE ITATI""",Común - Jardín de infantes ,2023,71
540090500,"INST. ""NTRA. SRA. DE ITATI""",Común - Primaria de 7 años ,2023,210
540090500,"INST. ""NTRA. SRA. DE ITATI""",Común - Secundaria Completa req. 7 años ,2023,83
540090600,E.P.E.T. Nº 14,Adultos - Secundaria Completa,2023,40
540090600,E.P.E.T. Nº 14,Común - Secundaria Completa req. 7 años ,2023,232
540090800,"E.F.A. ""SAN WENDELINO""",Adultos-Formación Profesional/Capacitación Laboral,2023,84
540090800,"E.F.A. ""SAN WENDELINO""",Común - Secundaria Completa req. 7 años ,2023,163
540090900,"ESC. Nº 114: ""FRAGATA SANTÍSIMA TRINIDAD""",Común - Primaria de 7 años ,2023,302
540091000,"ESC. Nº 144: ""GRANADERO SANTIAGO GUAYCHA""",Común - Primaria de 7 años ,2023,314
540091200,ESC. Nº 684,Común - Jardín de infantes ,2023,14
540091200,ESC. Nº 684,Común - Primaria de 7 años ,2023,72
540091201,"Aula Sat. Nº 01: ""ESC. Nº 684""",Común - Primaria de 7 años ,2023,4
540091300,I.E.A. Nº 02,Común - Secundaria Completa req. 7 años ,2023,169
540091400,"ESC. Nº 601: ""CORBETA URUGUAY DE FRONTERA"" (J.C.)",Común - Primaria de 7 años ,2023,193
540091500,ESC. ESPECIAL Nº 19,Especial - Educacion integral para adolescentes y jovenes,2023,14
540091500,ESC. ESPECIAL Nº 19,Especial - Jardín maternal ,2023,4
540091500,ESC. ESPECIAL Nº 19,Especial - Primaria de 7 años ,2023,23
540091600,"INST. ""SAN FRANCISCO""",Adultos-Formación Profesional/Capacitación Laboral,2023,36
540091600,"INST. ""SAN FRANCISCO""",Adultos - Secundaria Completa,2023,72
540091600,"INST. ""SAN FRANCISCO""",Común - Jardín de infantes ,2023,45
540091600,"INST. ""SAN FRANCISCO""",Común - Primaria de 7 años ,2023,169
540091600,"INST. ""SAN FRANCISCO""",Común - Secundaria Completa req. 7 años ,2023,144
540091700,"E.F.A. ""SAN PEDRO""",Común - Secundaria Completa req. 7 años ,2023,165
540091700,"E.F.A. ""SAN PEDRO""",Común - SNU ,2023,26
540091800,ESC. DE COMERCIO Nº 17,Común - Secundaria Completa req. 7 años ,2023,452
540091900,ESC. Nº 724,Común - Jardín de infantes ,2023,15
540091900,ESC. Nº 724,Común - Primaria de 7 años ,2023,55
540092000,ESC. Nº 384,Común - Primaria de 7 años ,2023,68
540092001,"Aula Sat. Nº 01: ""ESC. Nº 384""",Común - Primaria de 7 años ,2023,30
540092100,ESC. Nº 644,Común - Jardín de infantes ,2023,18
540092100,ESC. Nº 644,Común - Primaria de 7 años ,2023,30
540092200,ESC. Nº 341,Común - Primaria de 7 años ,2023,432
540092300,"ESC.  Nº 172: ""LIBERTADOR DE AMÉRICA """,Común - Primaria de 7 años ,2023,180
540092400,"ESC. Nº 680:  ""MADRE TERESA DE CALCUTA""",Común - Primaria de 7 años ,2023,317
540092500,ESC. ADULTOS Nº 30,Adultos-Formación Profesional/Capacitación Laboral,2023,165
540092500,ESC. ADULTOS Nº 30,Adultos - Primaria ,2023,111
540092502,"Aula Sat. Nº 02: ""ESC. ADULTOS Nº 30""",Adultos - Primaria ,2023,18
540092600,"ESC. Nº 657: ""KA`AGUY POTY""(INT. BILINGÜE)",Común - Primaria de 7 años ,2023,97
540092603,"Aula Sat. Nº 03: ""ESC. Nº 657"" (Ex Aula Sat. 1: ""Esc. Nº 882)",Común - Jardín de infantes ,2023,3
540092603,"Aula Sat. Nº 03: ""ESC. Nº 657"" (Ex Aula Sat. 1: ""Esc. Nº 882)",Común - Primaria de 7 años ,2023,11
540092605,"Aula Sat. Nº 05: ""ESC. Nº 657"" Yvytu Porá",Común - Primaria de 7 años ,2023,16
540092700,E.P.E.T. Nº 08,Común - Secundaria Completa req. 7 años ,2023,367
540092800,"E.F.A. ""SAN BONIFACIO""",Adultos-Formación Profesional/Capacitación Laboral,2023,113
540092800,"E.F.A. ""SAN BONIFACIO""",Común - Secundaria Completa req. 7 años ,2023,112
540092900,"ESC. Nº 209: ""CARLOS ALBANO BELLOT""",Común - Primaria de 7 años ,2023,22
540093000,ESC. Nº 213,Común - Primaria de 7 años ,2023,126
540093100,ESC. Nº 187,Común - Jardín de infantes ,2023,8
540093100,ESC. Nº 187,Común - Primaria de 7 años ,2023,59
540093200,"ESC. Nº 576: ""RECONSTRUCCION NACIONAL""",Común - Primaria de 7 años ,2023,52
540093300,ESC. Nº 316,Común - Jardín de infantes ,2023,8
540093300,ESC. Nº 316,Común - Primaria de 7 años ,2023,24
540093400,ESC. ADULTOS Nº 09,Adultos-Formación Profesional/Capacitación Laboral,2023,72
540093400,ESC. ADULTOS Nº 09,Adultos - Primaria ,2023,33
540093500,C.E.N.S. Nº 147,Adultos - Secundaria Completa,2023,86
540093600,ESC. Nº 765,Común - Primaria de 7 años ,2023,185
540093700,"ESC. Nº 569: ""FRAGATA ARGENTINA""",Común - Primaria de 7 años ,2023,351
540093800,"ESC. Nº 293: ""ARQ. JERÓNIMO F. REZZOAGLI""",Común - Primaria de 7 años ,2023,25
540093801,"Aula Sat. Nº 01: ""ESC. Nº 293""",Común - Jardín de infantes ,2023,4
540093801,"Aula Sat. Nº 01: ""ESC. Nº 293""",Común - Primaria de 7 años ,2023,16
540093900,"ESC. Nº 212: ""BATALLA DE MBORORE""",Común - Primaria de 7 años ,2023,61
540093901,"Aula Sat. Nº 01: ""ESC. Nº 212""",Común - Primaria de 7 años ,2023,32
540094000,"ESC. Nº 604: ""MAYOR JUAN LEONETTI""  (F.J.C.) (""INTERC.BILINGUE Nº1"")",Común - Primaria de 7 años ,2023,340
540094100,ESC. NORMAL SUP. Nº 12,Común - Secundaria Completa req. 7 años ,2023,390
540094100,ESC. NORMAL SUP. Nº 12,Común - SNU ,2023,113
540094200,"ESC. Nº 363: ""INDEPENDENCIA ARGENTINA""",Común - Primaria de 7 años ,2023,516
540094201,"Aula Sat. Nº 01: ""ESC. Nº 363""",Común - Primaria de 7 años ,2023,8
540094300,ESC. ADULTOS Nº 39,Adultos-Formación Profesional/Capacitación Laboral,2023,38
540094300,ESC. ADULTOS Nº 39,Adultos - Primaria ,2023,46
540094400,ESC. Nº 738,Común - Primaria de 7 años ,2023,184
540094401,"Aula Sat. Nº 01: ""ESC. Nº 738""",Común - Primaria de 7 años ,2023,5
540094500,ESC. Nº 782,Común - Primaria de 7 años ,2023,16
540094600,B.O.P. Nº 91 (Ex C. Basico  Nº 7),Común - Secundaria Completa req. 7 años ,2023,218
540094700,ESC. Nº 279,Común - Primaria de 7 años ,2023,9
540094701,"Aula Sat. Nº 01: ""ESC. Nº 279""",Común - Primaria de 7 años ,2023,9
540094800,ESC. Nº 151,Común - Primaria de 7 años ,2023,49
540094900,ESC. Nº 243,Común - Primaria de 7 años ,2023,95
540094901,"Aula Sat. Nº 01: ""ESC. Nº 243"" (Ex. ESC. Nº 163)",Común - Primaria de 7 años ,2023,11
540095000,B.O.P. Nº 31,Común - Secundaria Completa req. 7 años ,2023,185
540095100,"ESC. Nº 29: ""ALMIRANTE JORGE GUISE""",Común - Primaria de 7 años ,2023,25
540095200,"ESC. Nº 500: ""PROV. DE FORMOSA""",Común - Primaria de 7 años ,2023,23
540095300,"B.O.P. Nº 11: ""MARTIN M. DE GÜEMES""",Adultos - Secundaria Completa,2023,88
540095300,"B.O.P. Nº 11: ""MARTIN M. DE GÜEMES""",Común - Secundaria Completa req. 7 años ,2023,289
540095400,"ESC. Nº 244: ""JUAN ASENCIO ABIARU""",Común - Primaria de 7 años ,2023,111
540095500,"ESC. Nº 150: ""MAESTRO ARGENTINO""",Común - Primaria de 7 años ,2023,581
540095600,"INST. SUP. ""BELÉN""",Común - Jardín de infantes ,2023,70
540095600,"INST. SUP. ""BELÉN""",Común - Primaria de 7 años ,2023,155
540095600,"INST. SUP. ""BELÉN""",Común - Secundaria Completa req. 7 años ,2023,155
540095600,"INST. SUP. ""BELÉN""",Común - SNU ,2023,215
540095700,"ESC. Nº 459: ""JUAN DE GARAY""",Común - Primaria de 7 años ,2023,60
540095800,"ESC. Nº 496: ""JULIO A. ROCA""",Común - Primaria de 7 años ,2023,55
540095900,ESC. Nº 589,Común - Jardín de infantes ,2023,3
540095900,ESC. Nº 589,Común - Primaria de 7 años ,2023,19
540096300,"INST. SUP. ""SAN JOSE""",Adultos-Formación Profesional/Capacitación Laboral,2023,619
540096300,"INST. SUP. ""SAN JOSE""",Común - Jardín de infantes ,2023,175
540096300,"INST. SUP. ""SAN JOSE""",Común - Primaria de 7 años ,2023,496
540096300,"INST. SUP. ""SAN JOSE""",Común - Secundaria Completa req. 7 años ,2023,338
540096300,"INST. SUP. ""SAN JOSE""",Común - SNU ,2023,79
540096400,BACH. PEDAG. Nº 04,Adultos - Secundaria Completa,2023,64
540096400,BACH. PEDAG. Nº 04,Común - Secundaria Completa req. 7 años ,2023,263
540096500,ESC. Nº 171,Común - Primaria de 7 años ,2023,336
540096600,B.O.P. Nº 28,Adultos - Secundaria Completa,2023,66
540096600,B.O.P. Nº 28,Común - Secundaria Completa req. 7 años ,2023,265
540096700,"ESC. Nº 673: ""DEOGRACIAS PEPE DURAN""",Común - Primaria de 7 años ,2023,198
540096800,"ESC. Nº 506: ""LA RECONQUISTA""",Común - Primaria de 7 años ,2023,154
540096900,"ESC. Nº 478: ""PROVINCIA DE SALTA""",Común - Jardín de infantes ,2023,3
540096900,"ESC. Nº 478: ""PROVINCIA DE SALTA""",Común - Primaria de 7 años ,2023,19
540096901,"Aula Sat. Nº 01: ""ESC. Nº 478"" (Ex ""ESC. Nº 335"")",Común - Jardín de infantes ,2023,3
540096901,"Aula Sat. Nº 01: ""ESC. Nº 478"" (Ex ""ESC. Nº 335"")",Común - Primaria de 7 años ,2023,8
