"cueanexo","nombre","sector","ambito","modalidad","oferta_agregada","sexo","grado","total"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","12"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","9"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Primario","Femenino","6to Año/Grado","11"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Primario","Masculino","6to Año/Grado","10"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Primario","Femenino","7mo Año/Grado","9"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Primario","Masculino","7mo Año/Grado","14"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Jardín de Infantes","Femenino","No Corresponde","10"
"540012000","INST. ADVENTISTA ""MONTECARLO""","Privado","Urbano","Común","Jardín de Infantes","Masculino","No Corresponde","15"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","4"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","3"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","1"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","2"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","1"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","4"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","3"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","4"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","1"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","3"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","2"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","2"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","3"
"540012300","ESC. Nº 708: ""GUILLERMO BERGAMINI""","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","5"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Femenino","1er Año/Grado","11"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Masculino","1er Año/Grado","18"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Femenino","2do Año/Grado","20"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Masculino","2do Año/Grado","19"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Femenino","3er Año/Grado","19"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Masculino","3er Año/Grado","21"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Femenino","4to Año/Grado","11"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Masculino","4to Año/Grado","25"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Femenino","5to Año/Grado","8"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Masculino","5to Año/Grado","16"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Femenino","6to Año/Grado","15"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Masculino","6to Año/Grado","14"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Femenino","7mo Año/Grado","13"
"540012400","ESC. Nº 633: ""ENRIQUE URRUTIA"" (F.J.C.)","Estatal","Rural","Común","Primario","Masculino","7mo Año/Grado","14"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","42"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","42"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","40"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","54"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","46"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","45"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","43"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","44"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","44"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","51"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","43"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","44"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","35"
"540012500","ESC. Nº 468: ""JUANA MANSO""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","43"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","11"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","14"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","11"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","14"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","15"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","23"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","11"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","20"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","15"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","15"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","14"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","10"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","16"
"540012600","ESC. Nº 14","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","18"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","6"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","5"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","5"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","10"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","2"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","13"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","8"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","8"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","5"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","7"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","13"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","10"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","7"
"540012800","ESC. Nº 280","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","7"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","1"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","5"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","2"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","1"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","2"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","6"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","4"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","3"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","5"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","7"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","7"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","7"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","8"
"540012900","ESC. Nº 764","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","2"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","5"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","6"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","4"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","6"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","9"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","1"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","2"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","4"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","2"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","5"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","6"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","7"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","4"
"540013000","ESC. Nº 744:  NUESTRA SRA. DE ITATI","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","7"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Femenino","1er Año/Grado","1"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Masculino","1er Año/Grado","5"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Femenino","2do Año/Grado","4"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Masculino","2do Año/Grado","2"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Femenino","3er Año/Grado","4"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Masculino","3er Año/Grado","4"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Femenino","4to Año/Grado","4"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Masculino","4to Año/Grado","12"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Femenino","5to Año/Grado","7"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Masculino","5to Año/Grado","4"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Femenino","6to Año/Grado","6"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Masculino","6to Año/Grado","10"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Femenino","7mo Año/Grado","9"
"540013400","ESC. Nº 690: ""HEROES DE MALVINAS""","Estatal","Urbano","Común","Primario","Masculino","7mo Año/Grado","4"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","10"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","13"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","8"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","7"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","6"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","13"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","15"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","12"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","15"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","9"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","7"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","9"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","7"
"540013500","ESC. Nº 439: ""PROVINCIA DE MENDOZA""","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","9"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","1er Año/Grado","9"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","1er Año/Grado","9"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","2do Año/Grado","5"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","2do Año/Grado","8"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","3er Año/Grado","7"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","3er Año/Grado","8"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","4to Año/Grado","5"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","4to Año/Grado","10"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","5to Año/Grado","9"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","5to Año/Grado","13"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","6to Año/Grado","6"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","6to Año/Grado","10"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Femenino","7mo Año/Grado","8"
"540013600","ESC. Nº 414: ""JUAN DE AYOLAS""","Estatal","Rural Aglomerado","Común","Primario","Masculino","7mo Año/Grado","5"
"540013900","ESC. DE COMERCIO Nº 04","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","53"
"540013900","ESC. DE COMERCIO Nº 04","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","39"
"540013900","ESC. DE COMERCIO Nº 04","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","32"
"540013900","ESC. DE COMERCIO Nº 04","Estatal","Urbano","Adultos","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","35"
